Id,IngestType,IngestionSequence,DataProvider,OriginalRecord,isShownAt,Object
eb5cb03eb8af322afdfd6f3cf2d8ae99,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/eb5cb03eb8af322afdfd6f3cf2d8ae99.json,https://www.loc.gov/item/73695756/,http://cdn.loc.gov/service/gmd/gmd3/g3400/g3400/ar001500.gif,
151ca21589461047ccb578ac58006c54,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/151ca21589461047ccb578ac58006c54.json,https://www.loc.gov/item/73691615/,http://cdn.loc.gov/service/gmd/gmd393/g3932/g3932c/ct002358.gif,[1756]
647a87692f66590e1bb85e81f0cdac37,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/647a87692f66590e1bb85e81f0cdac37.json,https://www.loc.gov/item/73691641/,http://cdn.loc.gov/service/gmd/gmd380/g3802/g3802l/ar122800.gif,[1777]
5be078fb59bcae1d9d80a5ef21b39f88,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/5be078fb59bcae1d9d80a5ef21b39f88.json,https://www.loc.gov/item/73697706/,http://cdn.loc.gov/service/gmd/gmd4/g4922/g4922g/ar183800.gif,"[London, 1768?]"
2681e79dfe8ebe7ad9da042ea5c70ca9,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/2681e79dfe8ebe7ad9da042ea5c70ca9.json,https://www.loc.gov/item/2002627464/,http://cdn.loc.gov/service/gmd/gmd388/g3883/g3883r/cwh00056.gif,[1865?]
a2f5b20b1424460444d03cba6266ba3f,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/a2f5b20b1424460444d03cba6266ba3f.json,https://www.loc.gov/item/99448799/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824g/cw0357300.gif,"Scale 1:12,000. LC Civil War Maps (2nd ed.), 357.3 ""For sale by Woeltje & Cutting, 115 Pearl Street, New York."" Copyright no. 18292, Aug. 4, 1888. This map is based on the map surveyed by Frank O. Maxson under the direction of John B. Bachelder (entry no. 327), but with the addition of hachures. Names of land owners are overprinted in red. Cavalry positions are not noted. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
ccc77c78d4c8db2ba54d29c76f3e0c96,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/ccc77c78d4c8db2ba54d29c76f3e0c96.json,https://www.loc.gov/item/75694705/,http://cdn.loc.gov/service/gmd/gmd374/g3744/g3744w/pm004990.gif,"Brockton, Mass., 1889."
82aa3269de77c56845e2b891a3758012,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/82aa3269de77c56845e2b891a3758012.json,https://www.loc.gov/item/gm71002171/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884w/ar146000.gif,[1781?]
68f9e784afa7e6ac48bf296d09b13245,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/68f9e784afa7e6ac48bf296d09b13245.json,https://www.loc.gov/item/2005632465/,http://cdn.loc.gov/service/gmd/gmd436/g4364/g4364l/pm011040.gif,"Bird's-eye view. Relief shown pictorially. Shows Los Angeles city and and vicinity. LC copy mounted on cloth backing. Includes index to points of interest. Imperfect: Stained, darkened, small portions of sheet torn along edge. Available also through the Library of Congress Web site as a raster image. PM3 Acquisitions control no.: 2006-001"
3f5b86f04c5755d2cd9e0b07e765342c,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/3f5b86f04c5755d2cd9e0b07e765342c.json,https://www.loc.gov/item/75696502/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824m/pm008040.gif,"Morrisville, Pa., T. M. Fowler & James B. Moyer [1892]"
691bdec44a14f4aba3236b7e96750f00,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/691bdec44a14f4aba3236b7e96750f00.json,https://www.loc.gov/item/2010593376/,http://cdn.loc.gov/service/gmd/gmd4/g4900/g4900/ar197400.gif,"Relief shown pictorially. In upper right margin: Political Mage June 1782. From Political magazine and parliamentary, naval, military, and literary journal, June 1782, v. 3. LC Maps of North America, 1750-1789, 1974 Available also through the Library of Congress Web site as a raster image."
c080ff084b96824a6f6e7dd0876c2a81,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/c080ff084b96824a6f6e7dd0876c2a81.json,https://www.loc.gov/item/99447273/,http://cdn.loc.gov/service/gmd/gmd393/g3932/g3932f/cw0117580.gif,"Scale 1:80,000. LC Civil War Maps (2nd ed.), 117.54-117.58 From its Report of the Superintendent of the Coast Survey, showing the progress of the survey during the year 1863 (Washington, Government Printing Office, 1864). Maps 14-17. ""No. 15"" is in the upper left corner of chart no. 69, ""no. 16"" is in the upper left corner of chart no. 70, ""no. 17"" is in upper left corner of chart no. 71. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
63a7d3a19e3e6e9a84e2eb2d6c4b70c4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/63a7d3a19e3e6e9a84e2eb2d6c4b70c4.json,https://www.loc.gov/item/99447340/,http://cdn.loc.gov/service/gmd/gmd392/g3924/g3924r/cw0203500.gif,"Buffalo, N.Y., Matthews, Northrup & Co., Art-Printing Works, [1864]"
fddbfe47ed9377e2d5137358ad16e512,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/fddbfe47ed9377e2d5137358ad16e512.json,https://www.loc.gov/item/75694665/,http://cdn.loc.gov/service/gmd/gmd416/g4164/g4164s/pm004470.gif,"Perspective map not drawn to scale. Bird's-eye-view. ""Looking south from Lucas Ave. and Seventh Street."" LC Panoramic maps (2nd ed.), 447 Available also through the Library of Congress Web site as a raster image. AACR2"
3f59dfc2a019ef8c36913758b43dc7cd,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/3f59dfc2a019ef8c36913758b43dc7cd.json,https://www.loc.gov/item/2005625048/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884c/cwh00141.gif,"Shows names of some residents. Relief shown by hachures and spot heights. Title and scale from Stephenson's Civil War maps, 1989. Pencil (some col.) on ledger paper, mounted on cloth. LC Civil War maps (2nd ed.), H141 Available also through the Library of Congress web site as raster image. In pencil on verso: 280."
117c9f3c0d3754fcc6fdaafa93d3e48e,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/117c9f3c0d3754fcc6fdaafa93d3e48e.json,https://www.loc.gov/item/74692180/,http://cdn.loc.gov/service/gmd/gmd4/g4944/g4944b/ar190000.gif,[1764]
69b3751440709a4bf1b0ac0996c99932,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/69b3751440709a4bf1b0ac0996c99932.json,https://www.loc.gov/item/75694787/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804j/pm005770.gif,"Troy, N.Y. [1888]"
94d17f39522097d37bb686bedebecad8,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/94d17f39522097d37bb686bedebecad8.json,https://www.loc.gov/item/gm71000642/,http://cdn.loc.gov/service/gmd/gmd390/g3902/g3902g/ar151500.gif,[1781?]
d4f5e2aab7dfd01e3209a191ee9f59d1,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/d4f5e2aab7dfd01e3209a191ee9f59d1.json,https://www.loc.gov/item/75694868/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804w/pm006530.gif,"Phila[delphia, 1881]"
23eb489622695382532b00b85dc5fc26,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/23eb489622695382532b00b85dc5fc26.json,https://www.loc.gov/item/99447170/,http://cdn.loc.gov/service/gmd/gmd370/g3701/g3701s/cw0062400.gif,"Scale not given. LC Civil War Maps (2nd ed.), 62.4 ""Scaife's comparative and synoptical system of history applied to all countries."" ""Entered according to Act of Congress in the year 1897, by The Comparative Synoptical Chart Co., Limited, in the Office of the Librarian of Congress at Washington. Filed in the United States, 1896. Copyright in Great Britain, 1897."" This is not a geographical map, but a historical time chart. ""This history of the Civil War is drawn to a time scale of months, and the location of all events is entirely governed by this scale."" Inset: Map illustrating the Civil War in the United States shewing principal battle fields, &c, 1861 to 1865, from Colton's ""Atlas"" pub: N. York. 13 x 24 cm. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
24f305a5a9434562244de27f830f3288,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/24f305a5a9434562244de27f830f3288.json,https://www.loc.gov/item/2007626395/,http://cdn.loc.gov/service/gmd/gmd376/g3764/g3764l/pm020180.gif,"Bird's-eye view. Partial cadastral map showing lots and lot numbers. Relief shown pictorially. In lower left margin: House lots for sale, Meredith & Grew, 15 Congress St., Boston, Mass. In lower right margin: Turk's Head Inn, Rockport, Mass., F.H. Nunns, manager, Mt. Vernon Hotel, Baltimore, Md. Includes col. views of ""Lands End from Thatcher's Island"" and ""Thatcher's Island"" and col. ill. of ""Turk's Head Inn,"" streamship, and ""bathing pavilion."" Copy imperfect: Brittle and creased. Available also through the Library of Congress Web site as a raster image. PM3 Acquisitions control no.: 2007-210"
62e3968b4a4a4d491053fe16e8e6f1a2,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/62e3968b4a4a4d491053fe16e8e6f1a2.json,https://www.loc.gov/item/99448790/,http://cdn.loc.gov/service/gmd/gmd382/g3822/g3822g/cw0351900.gif,"[S.l., 1898]"
56c53ce2c951c897cfad6a15bb2c0e31,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/56c53ce2c951c897cfad6a15bb2c0e31.json,https://www.loc.gov/item/75694745/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804a/pm005360.gif,"Perspective map not drawn to scale. LC Panoramic maps (2nd ed.), 536 Available also through the Library of Congress Web site as a raster image. Includes index to points of interest and view of ""Ives Seminary."" AACR2"
8b5d81df57b2e67219d14e53d4a5e150,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/8b5d81df57b2e67219d14e53d4a5e150.json,https://www.loc.gov/item/99448908/,http://cdn.loc.gov/service/gmd/gmd389/g3894/g3894m/cw0694000.gif,"Scale 1:5280. LC Civil War Maps (2nd ed.), 694 ""Copied from a map accompanying the report of Gen. Rosecrans."" Indicates Confederate works and batteries at Camp Gauley, Union positions during attack and names of units, roads, drainage, houses, fences, vegetation, and relief by hachures. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
9ba262eea45629b423e7f88a8e30ad96,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9ba262eea45629b423e7f88a8e30ad96.json,https://www.loc.gov/item/2007627487/,http://cdn.loc.gov/service/gmd/gmd396/g3962/g3962c/cw0406700.gif,"[S.l. : s.n.] , 1863."
dc8ea0e955a5b490a2c6e6d5e9e88aed,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/dc8ea0e955a5b490a2c6e6d5e9e88aed.json,https://www.loc.gov/item/75694539/,http://cdn.loc.gov/service/gmd/gmd384/g3844/g3844m/pm002610.gif,"Morrisville, Pa., c1906."
3446cbbd9935a82b46ada8ceed13a8b4,item,999999,"Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA dcu",http://ldp.staging.dp.la/ldp/original_record/3446cbbd9935a82b46ada8ceed13a8b4.json,https://www.loc.gov/item/95505784/,http://cdn.loc.gov/service/gmd/gmd412/g4124/g4124w/pm010631.gif,"Bird's-eye view of Waukesha, Wisconsin."
376170556e170ccdd28014bc52c91b72,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/376170556e170ccdd28014bc52c91b72.json,https://www.loc.gov/item/74693998/,http://cdn.loc.gov/service/gmd/gmd3/g3300/g3300/ar008700.gif,"Scale ca. 1:6,500,000. Hand colored. Relief shown pictorially. ""West longitude from Ferro."" LC Maps of North America, 1750-1789, 87 Includes historic notes and text on ""Fourteen British colonies including Newfoundland"" in margins. Available also through the Library of Congress Web site as a raster image. Vault AACR2"
1c8de9e4c34b234f88b84de8b84c10e0,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/1c8de9e4c34b234f88b84de8b84c10e0.json,https://www.loc.gov/item/99447014/,http://cdn.loc.gov/service/gmd/gmd370/g3700/g3700/cw0007500.gif,"Scale ca. 1:8,000,000. LC Civil War Maps (2nd ed.), 7.5 ""Entered according to Act of Congress in the year 1855 by J. H. Colton."" General map of the United States extending from the Atlantic coast through most of Texas. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
a0dd24c24419e76abd3a886d6643e2e1,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/a0dd24c24419e76abd3a886d6643e2e1.json,https://www.loc.gov/item/gm71005367/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824n/pm008140.gif,"Perspective map not drawn to scale. Bird's-eye-view. ""Published by T. M. Fowler & James B. Moyer."" LC Panoramic maps (2nd ed.), 814 Available also through the Library of Congress Web site as a raster image. Indexed for points of interest. Vault AACR2: 100; 651/1; 700/1"
9ef1e5aa4fa53174dfa0ad0d956024aa,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9ef1e5aa4fa53174dfa0ad0d956024aa.json,https://www.loc.gov/item/2004625852/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804i/pm010850.gif,"Aerial view to horizon. Oriented with north toward the lower right. Imperfect: Color faded, torn at edges, soiled/stained on verso. Includes index to points of interest. Available also through the Library of Congress Web site as a raster image. PM3 Acquisitions control no.: 2004-68"
df462c6a028d4167ca8787ad73a4e60c,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/df462c6a028d4167ca8787ad73a4e60c.json,https://www.loc.gov/item/75696625/,http://cdn.loc.gov/service/gmd/gmd375/g3754/g3754h/pm009380.gif,"Perspective map not drawn to scale. Bird's-eye-view. LC Panoramic maps (2nd ed.), 938 Available also through the Library of Congress Web site as a raster image. Includes index to points of interest and view of Granite Junction. AACR2: 100; 651/1"
9213b1d70b88093a5af88825f8cce4ea,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9213b1d70b88093a5af88825f8cce4ea.json,https://www.loc.gov/item/74692879/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804n/ar110500.gif,"Scale ca. 1:6,300. Relief shown by hachures. Depths shown by form lines. Dedicated to Major Gen. Thos. Gage. Includes descriptive note, ""References,"" and inset ""A chart of the entrance to New York from Sandy Hook, shewing the properest channel for sailing, with ye banks and depths of water"" ca. 1:128,000. Stokes, I. N. P. Iconography of Manhattan Island. LC Maps of North America, 1750-1789, 1105 Available also through the Library of Congress Web site as a raster image. Vault AACR2: 100; 651/1; 700/1; 700/2"
